"Gewässer","","'=","Donau 8427",""
"Messstelle","","'=","Immendingen CQQ105 2187",""
"","","'=","Ulm-Wiblingen CQQ803 2198",""
"Parameter","","'=","4 T Temperatur Grad Celsius",""
"Zeitraum","","'=","Tue Dec 01 00:00:00 CET 2015 Sat Aug 31 23:59:59 CEST 2024",""


"Gewässer","GCODE","Messstelle","Ost","Nord","Parameter","Datum","Tagesmittelwert","Dimension"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","29.05.2023","16,4","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","30.05.2023","16,5","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","31.05.2023","15,8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","01.06.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","02.06.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","03.06.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","04.06.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","05.06.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","06.06.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","07.06.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","08.06.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","09.06.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","10.06.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","11.06.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","12.06.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","13.06.2023","20","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","14.06.2023","18,8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","15.06.2023","18,6","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","16.06.2023","18,9","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","17.06.2023","19,5","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","18.06.2023","20","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","19.06.2023","21,5","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","20.06.2023","21,8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","21.06.2023","21,6","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","22.06.2023","21","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","23.06.2023","20,5","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","24.06.2023","20,4","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","25.06.2023","21,3","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","26.06.2023","22","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","27.06.2023","21,5","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","28.06.2023","21","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","29.06.2023","20,9","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","30.06.2023","20,3","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","01.07.2023","19,4","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","02.07.2023","19,6","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","03.07.2023","19,3","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","04.07.2023","20,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","05.07.2023","20,4","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","06.07.2023","19,9","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","07.07.2023","21,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","08.07.2023","22,2","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","09.07.2023","24","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","10.07.2023","24,9","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","11.07.2023","25,3","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","12.07.2023","23,9","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","13.07.2023","22,5","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","14.07.2023","22,2","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","15.07.2023","23,9","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","16.07.2023","22,9","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","17.07.2023","22,4","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","18.07.2023","22,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","19.07.2023","23,6","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","20.07.2023","23,6","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","21.07.2023","23,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","22.07.2023","21,3","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","23.07.2023","20,4","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","24.07.2023","20,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","25.07.2023","19,9","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","26.07.2023","18,7","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","27.07.2023","17,8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","28.07.2023","18,3","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","29.07.2023","19,5","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","30.07.2023","20,3","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","31.07.2023","20,2","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","01.08.2023","20,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","02.08.2023","18,7","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","03.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","04.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","05.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","06.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","07.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","08.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","09.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","10.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","11.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","12.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","13.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","14.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","15.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","16.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","17.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","18.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","19.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","20.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","21.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","22.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","23.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","24.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","25.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","26.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","27.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","28.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","29.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","30.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","31.08.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","01.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","02.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","03.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","04.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","05.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","06.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","07.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","08.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","09.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","10.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","11.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","12.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","13.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","14.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","15.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","16.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","17.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","18.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","19.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","20.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","21.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","22.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","23.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","24.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","25.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","26.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","27.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","28.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","29.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","30.09.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","01.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","02.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","03.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","04.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","05.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","06.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","07.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","08.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","09.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","10.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","11.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","12.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","13.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","14.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","15.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","16.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","17.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","18.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","19.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","20.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","21.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","22.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","23.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","24.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","25.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","26.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","27.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","28.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","29.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","30.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","31.10.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","01.11.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","02.11.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","03.11.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","04.11.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","05.11.2023",,"°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","06.11.2023","7,8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","07.11.2023","7,9","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","08.11.2023","7,3","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","09.11.2023","6,5","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","10.11.2023","6,8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","11.11.2023","6,6","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","12.11.2023","6,2","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","13.11.2023","6,7","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","14.11.2023","8,7","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","15.11.2023","8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","16.11.2023","7,8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","17.11.2023","7,6","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","18.11.2023","6,7","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","19.11.2023","7,8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","20.11.2023","8,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","21.11.2023","7,8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","22.11.2023","7,5","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","23.11.2023","6,5","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","24.11.2023","6,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","25.11.2023","5,6","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","26.11.2023","5,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","27.11.2023","4,9","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","28.11.2023","4,8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","29.11.2023","4","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","30.11.2023","3,8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","01.12.2023","4,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","02.12.2023","3,8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","03.12.2023","3,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","04.12.2023","2,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","05.12.2023","3,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","06.12.2023","4","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","07.12.2023","4,3","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","08.12.2023","4,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","09.12.2023","4,6","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","10.12.2023","4,3","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","11.12.2023","5,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","12.12.2023","5,5","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","13.12.2023","5,8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","14.12.2023","5,7","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","15.12.2023","5,8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","16.12.2023","5,8","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","17.12.2023","5,1","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","18.12.2023","4,6","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","19.12.2023","4,3","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","20.12.2023","5","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","21.12.2023","5,2","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","22.12.2023","5,5","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","23.12.2023","5,2","°C"
"Donau","CQQ105","Immendingen","480989","5309454","Temperatur","24.12.2023","5,5","°C"
