station_id,parameter_id,feature_id,unit,date,value,dt_loc_estimated,latitude,longitude
cantho,tss,hightide,g/m3,2017-03-10,17.4,2017-03-10 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-11,14.4,2017-03-11 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-12,33.3,2017-03-12 18:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-13,22.3,2017-03-13 06:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-14,27.2,2017-03-14 06:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-15,21.9,2017-03-15 07:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-16,27.7,2017-03-16 08:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-17,13.5,2017-03-17 08:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-18,14.5,2017-03-18 09:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-19,19.4,2017-03-19 10:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-20,12.7,2017-03-20 11:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-21,17.5,2017-03-21 13:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-22,15.9,2017-03-22 15:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-23,11.9,2017-03-23 15:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-24,12.5,2017-03-24 16:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-25,13.1,2017-03-25 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-26,18.9,2017-03-26 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-27,18.4,2017-03-27 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-28,13.8,2017-03-28 18:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-29,18.1,2017-03-29 18:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-30,25.5,2017-03-30 07:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2017-03-31,17.9,2017-03-31 07:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-01,22.6,2018-03-01 18:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-02,31.9,2018-03-02 06:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-03,28.8,2018-03-03 06:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-04,22.9,2018-03-04 07:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-05,24.8,2018-03-05 08:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-06,17.8,2018-03-06 09:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-07,16.6,2018-03-07 10:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-08,2.0,2018-03-08 11:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-09,25.5,2018-03-09 12:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-10,18.9,2018-03-10 14:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-11,19.4,2018-03-11 16:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-12,20.2,2018-03-12 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-13,17.2,2018-03-13 18:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-14,26.2,2018-03-14 18:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-15,21.6,2018-03-15 18:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-16,26.6,2018-03-16 06:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-17,27.0,2018-03-17 06:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-18,31.3,2018-03-18 07:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-19,24.1,2018-03-19 07:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-20,25.5,2018-03-20 07:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-21,23.9,2018-03-21 08:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-22,16.7,2018-03-22 08:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-23,22.5,2018-03-23 09:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-24,30.4,2018-03-24 10:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-25,17.0,2018-03-25 12:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-26,29.0,2018-03-26 14:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-27,16.6,2018-03-27 15:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-28,17.7,2018-03-28 16:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-29,22.4,2018-03-29 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-30,29.3,2018-03-30 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2018-03-31,25.3,2018-03-31 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-01,16.9,2019-03-01 16:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-02,20.7,2019-03-02 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-03,23.0,2019-03-03 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-04,27.4,2019-03-04 18:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-05,27.8,2019-03-05 18:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-06,35.4,2019-03-06 18:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-07,37.3,2019-03-07 06:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-08,17.5,2019-03-08 06:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-09,41.1,2019-03-09 06:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-10,12.9,2019-03-10 07:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-11,30.5,2019-03-11 08:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-12,26.8,2019-03-12 09:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-13,31.7,2019-03-13 10:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-14,15.6,2019-03-14 10:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-15,17.7,2019-03-15 12:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-16,18.0,2019-03-16 14:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-17,12.6,2019-03-17 15:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-18,17.8,2019-03-18 16:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-19,19.3,2019-03-19 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-20,29.7,2019-03-20 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-21,25.8,2019-03-21 18:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-22,20.3,2019-03-22 06:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-23,20.5,2019-03-23 07:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-24,22.4,2019-03-24 08:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-25,17.8,2019-03-25 08:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-26,15.9,2019-03-26 09:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-27,22.9,2019-03-27 10:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-28,24.8,2019-03-28 12:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-29,14.2,2019-03-29 14:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-30,35.2,2019-03-30 16:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2019-03-31,20.5,2019-03-31 16:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-01,23.5,2020-03-01 09:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-02,25.6,2020-03-02 10:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-03,24.4,2020-03-03 11:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-04,21.3,2020-03-04 13:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-05,18.6,2020-03-05 16:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-06,36.5,2020-03-06 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-07,27.9,2020-03-07 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-08,32.5,2020-03-08 18:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-09,23.0,2020-03-09 18:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-10,39.2,2020-03-10 06:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-11,34.7,2020-03-11 06:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-12,26.0,2020-03-12 07:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-13,29.0,2020-03-13 08:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-14,26.7,2020-03-14 09:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-15,20.7,2020-03-15 10:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-16,23.0,2020-03-16 11:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-17,24.8,2020-03-17 13:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-18,26.6,2020-03-18 15:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-19,21.3,2020-03-19 16:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-20,20.7,2020-03-20 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-21,37.0,2020-03-21 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-22,19.2,2020-03-22 17:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-23,33.7,2020-03-23 18:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-24,27.7,2020-03-24 18:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-25,20.5,2020-03-25 06:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-26,21.1,2020-03-26 06:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-27,45.2,2020-03-27 07:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-28,48.6,2020-03-28 08:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-29,26.1,2020-03-29 08:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-30,23.8,2020-03-30 09:00:00+07:00,10.04798,105.79923
cantho,tss,hightide,g/m3,2020-03-31,20.6,2020-03-31 10:00:00+07:00,10.04798,105.79923
vamnao,tss,lowtide,g/m3,2016-03-01,9.1,2016-03-01 07:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-02,7.3,2016-03-02 08:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-03,7.8,2016-03-03 09:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-04,10.2,2016-03-04 11:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-05,16.1,2016-03-05 12:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-06,12.6,2016-03-06 13:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-07,4.6,2016-03-07 14:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-08,11.0,2016-03-08 15:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-09,13.0,2016-03-09 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-10,14.3,2016-03-10 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-11,21.0,2016-03-11 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-12,12.2,2016-03-12 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-13,19.6,2016-03-13 06:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-14,19.0,2016-03-14 07:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-15,13.6,2016-03-15 08:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-16,12.3,2016-03-16 09:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-17,10.7,2016-03-17 10:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-18,14.1,2016-03-18 11:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-19,18.0,2016-03-19 13:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-20,12.8,2016-03-20 14:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-21,10.9,2016-03-21 14:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-22,16.8,2016-03-22 15:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-23,20.8,2016-03-23 15:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-24,18.5,2016-03-24 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-25,10.2,2016-03-25 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-26,18.9,2016-03-26 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-27,15.6,2016-03-27 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-28,16.6,2016-03-28 06:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-29,16.8,2016-03-29 06:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-30,8.1,2016-03-30 07:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2016-03-31,11.9,2016-03-31 08:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-01,21.3,2017-03-01 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-02,26.3,2017-03-02 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-03,22.8,2017-03-03 18:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-04,18.4,2017-03-04 07:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-05,23.2,2017-03-05 08:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-06,13.6,2017-03-06 09:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-07,16.6,2017-03-07 10:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-08,18.7,2017-03-08 12:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-09,17.2,2017-03-09 13:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-10,17.3,2017-03-10 14:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-11,12.1,2017-03-11 15:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-12,16.9,2017-03-12 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-13,10.5,2017-03-13 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-14,22.2,2017-03-14 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-15,13.9,2017-03-15 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-16,12.8,2017-03-16 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-17,16.1,2017-03-17 06:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-18,19.0,2017-03-18 06:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-19,13.9,2017-03-19 07:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-20,11.1,2017-03-20 08:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-21,11.0,2017-03-21 09:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-22,11.8,2017-03-22 10:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-23,7.7,2017-03-23 11:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-24,13.0,2017-03-24 12:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-25,8.4,2017-03-25 13:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-26,10.1,2017-03-26 14:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-27,14.0,2017-03-27 15:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-28,13.9,2017-03-28 15:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-29,16.5,2017-03-29 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-30,18.3,2017-03-30 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2017-03-31,7.6,2017-03-31 06:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-01,13.9,2018-03-01 15:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-02,6.3,2018-03-02 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-03,7.0,2018-03-03 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-04,15.0,2018-03-04 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-05,16.4,2018-03-05 18:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-06,9.7,2018-03-06 18:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-07,4.6,2018-03-07 07:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-08,9.3,2018-03-08 07:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-09,6.2,2018-03-09 08:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-10,4.9,2018-03-10 09:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-11,14.8,2018-03-11 10:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-12,8.5,2018-03-12 12:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-13,13.6,2018-03-13 13:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-14,10.5,2018-03-14 13:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-15,12.7,2018-03-15 14:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-16,18.7,2018-03-16 15:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-17,21.4,2018-03-17 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-18,13.5,2018-03-18 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-19,10.8,2018-03-19 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-20,21.9,2018-03-20 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-21,13.3,2018-03-21 06:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-22,12.7,2018-03-22 06:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-23,5.4,2018-03-23 07:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-24,5.1,2018-03-24 07:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-25,5.2,2018-03-25 09:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-26,4.6,2018-03-26 10:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-27,6.7,2018-03-27 11:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-28,8.7,2018-03-28 13:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-29,11.8,2018-03-29 14:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-30,7.6,2018-03-30 15:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2018-03-31,15.4,2018-03-31 15:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-01,20.4,2019-03-01 12:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-02,17.4,2019-03-02 13:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-03,18.7,2019-03-03 14:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-04,17.4,2019-03-04 15:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-05,15.9,2019-03-05 15:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-06,23.2,2019-03-06 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-07,20.1,2019-03-07 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-08,16.5,2019-03-08 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-09,21.5,2019-03-09 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-10,17.8,2019-03-10 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-11,13.0,2019-03-11 18:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-12,15.3,2019-03-12 06:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-13,12.9,2019-03-13 07:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-14,9.1,2019-03-14 08:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-15,9.5,2019-03-15 09:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-16,10.2,2019-03-16 10:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-17,12.0,2019-03-17 11:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-18,12.2,2019-03-18 13:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-19,13.2,2019-03-19 14:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-20,12.1,2019-03-20 15:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-21,14.0,2019-03-21 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-22,14.4,2019-03-22 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-23,10.0,2019-03-23 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-24,17.8,2019-03-24 06:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-25,18.3,2019-03-25 06:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-26,15.0,2019-03-26 07:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-27,17.7,2019-03-27 07:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-28,17.7,2019-03-28 08:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-29,11.6,2019-03-29 09:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-30,13.0,2019-03-30 11:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2019-03-31,13.3,2019-03-31 12:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2020-03-01,30.2,2020-03-01 07:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2020-03-02,30.3,2020-03-02 07:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2020-03-03,28.3,2020-03-03 08:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2020-03-04,23.7,2020-03-04 09:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2020-03-05,23.4,2020-03-05 11:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2020-03-06,25.5,2020-03-06 12:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2020-03-07,24.5,2020-03-07 13:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2020-03-08,27.4,2020-03-08 14:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2020-03-09,21.2,2020-03-09 15:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2020-03-10,12.5,2020-03-10 16:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2020-03-11,21.9,2020-03-11 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2020-03-12,18.1,2020-03-12 17:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2020-03-13,10.8,2020-03-13 18:00:00+07:00,10.578433,105.366767
vamnao,tss,lowtide,g/m3,2020-03-14,29.0,2020-03-14 06:00:00+07:00,10.578433,105.366767
