,river,station_id,name,temperature,dt64,geometry
2412,Rhein,CXX334,Iffezheim,6.5,1999-03-11,POINT (8.109691899961788 48.83126839719035)
2413,Rhein,CXX334,Iffezheim,7.0,1999-03-12,POINT (8.109691899961788 48.83126839719035)
2414,Rhein,CXX334,Iffezheim,7.6,1999-03-13,POINT (8.109691899961788 48.83126839719035)
2415,Rhein,CXX334,Iffezheim,8.0,1999-03-14,POINT (8.109691899961788 48.83126839719035)
2416,Rhein,CXX334,Iffezheim,8.3,1999-03-15,POINT (8.109691899961788 48.83126839719035)
2417,Rhein,CXX334,Iffezheim,8.3,1999-03-16,POINT (8.109691899961788 48.83126839719035)
2418,Rhein,CXX334,Iffezheim,8.2,1999-03-17,POINT (8.109691899961788 48.83126839719035)
2419,Rhein,CXX334,Iffezheim,8.2,1999-03-18,POINT (8.109691899961788 48.83126839719035)
2420,Rhein,CXX334,Iffezheim,8.2,1999-03-19,POINT (8.109691899961788 48.83126839719035)
2421,Rhein,CXX334,Iffezheim,7.8,1999-03-20,POINT (8.109691899961788 48.83126839719035)
2422,Rhein,CXX334,Iffezheim,7.5,1999-03-21,POINT (8.109691899961788 48.83126839719035)
2423,Rhein,CXX334,Iffezheim,7.3,1999-03-22,POINT (8.109691899961788 48.83126839719035)
2424,Rhein,CXX334,Iffezheim,7.1,1999-03-23,POINT (8.109691899961788 48.83126839719035)
2425,Rhein,CXX334,Iffezheim,7.5,1999-03-24,POINT (8.109691899961788 48.83126839719035)
2426,Rhein,CXX334,Iffezheim,7.9,1999-03-25,POINT (8.109691899961788 48.83126839719035)
2427,Rhein,CXX334,Iffezheim,8.3,1999-03-26,POINT (8.109691899961788 48.83126839719035)
2428,Rhein,CXX334,Iffezheim,8.5,1999-03-27,POINT (8.109691899961788 48.83126839719035)
2429,Rhein,CXX334,Iffezheim,8.4,1999-03-28,POINT (8.109691899961788 48.83126839719035)
2430,Rhein,CXX334,Iffezheim,8.4,1999-03-29,POINT (8.109691899961788 48.83126839719035)
2431,Rhein,CXX334,Iffezheim,8.5,1999-03-30,POINT (8.109691899961788 48.83126839719035)
2432,Rhein,CXX334,Iffezheim,8.7,1999-03-31,POINT (8.109691899961788 48.83126839719035)
2433,Rhein,CXX334,Iffezheim,9.1,1999-04-01,POINT (8.109691899961788 48.83126839719035)
2434,Rhein,CXX334,Iffezheim,9.5,1999-04-02,POINT (8.109691899961788 48.83126839719035)
2435,Rhein,CXX334,Iffezheim,10.1,1999-04-03,POINT (8.109691899961788 48.83126839719035)
2436,Rhein,CXX334,Iffezheim,10.4,1999-04-04,POINT (8.109691899961788 48.83126839719035)
2437,Rhein,CXX334,Iffezheim,10.7,1999-04-05,POINT (8.109691899961788 48.83126839719035)
2438,Rhein,CXX334,Iffezheim,11.0,1999-04-06,POINT (8.109691899961788 48.83126839719035)
2439,Rhein,CXX334,Iffezheim,11.1,1999-04-07,POINT (8.109691899961788 48.83126839719035)
2440,Rhein,CXX334,Iffezheim,10.9,1999-04-08,POINT (8.109691899961788 48.83126839719035)
2441,Rhein,CXX334,Iffezheim,10.7,1999-04-09,POINT (8.109691899961788 48.83126839719035)
2442,Rhein,CXX334,Iffezheim,10.7,1999-04-10,POINT (8.109691899961788 48.83126839719035)
2443,Rhein,CXX334,Iffezheim,10.4,1999-04-11,POINT (8.109691899961788 48.83126839719035)
2444,Rhein,CXX334,Iffezheim,9.8,1999-04-12,POINT (8.109691899961788 48.83126839719035)
2445,Rhein,CXX334,Iffezheim,9.5,1999-04-13,POINT (8.109691899961788 48.83126839719035)
2446,Rhein,CXX334,Iffezheim,9.3,1999-04-14,POINT (8.109691899961788 48.83126839719035)
2447,Rhein,CXX334,Iffezheim,9.0,1999-04-15,POINT (8.109691899961788 48.83126839719035)
2448,Rhein,CXX334,Iffezheim,8.9,1999-04-16,POINT (8.109691899961788 48.83126839719035)
2449,Rhein,CXX334,Iffezheim,9.1,1999-04-17,POINT (8.109691899961788 48.83126839719035)
2450,Rhein,CXX334,Iffezheim,8.9,1999-04-18,POINT (8.109691899961788 48.83126839719035)
2451,Rhein,CXX334,Iffezheim,8.7,1999-04-19,POINT (8.109691899961788 48.83126839719035)
2452,Rhein,CXX334,Iffezheim,8.8,1999-04-20,POINT (8.109691899961788 48.83126839719035)
2453,Rhein,CXX334,Iffezheim,9.3,1999-04-21,POINT (8.109691899961788 48.83126839719035)
2454,Rhein,CXX334,Iffezheim,9.5,1999-04-22,POINT (8.109691899961788 48.83126839719035)
2455,Rhein,CXX334,Iffezheim,10.2,1999-04-23,POINT (8.109691899961788 48.83126839719035)
2456,Rhein,CXX334,Iffezheim,10.7,1999-04-24,POINT (8.109691899961788 48.83126839719035)
2457,Rhein,CXX334,Iffezheim,10.9,1999-04-25,POINT (8.109691899961788 48.83126839719035)
2458,Rhein,CXX334,Iffezheim,11.4,1999-04-26,POINT (8.109691899961788 48.83126839719035)
2459,Rhein,CXX334,Iffezheim,11.7,1999-04-27,POINT (8.109691899961788 48.83126839719035)
2460,Rhein,CXX334,Iffezheim,12.0,1999-04-28,POINT (8.109691899961788 48.83126839719035)
2461,Rhein,CXX334,Iffezheim,12.6,1999-04-29,POINT (8.109691899961788 48.83126839719035)
2462,Rhein,CXX334,Iffezheim,13.0,1999-04-30,POINT (8.109691899961788 48.83126839719035)
2463,Rhein,CXX334,Iffezheim,13.3,1999-05-01,POINT (8.109691899961788 48.83126839719035)
2464,Rhein,CXX334,Iffezheim,13.2,1999-05-02,POINT (8.109691899961788 48.83126839719035)
2465,Rhein,CXX334,Iffezheim,13.3,1999-05-03,POINT (8.109691899961788 48.83126839719035)
2466,Rhein,CXX334,Iffezheim,13.5,1999-05-04,POINT (8.109691899961788 48.83126839719035)
2467,Rhein,CXX334,Iffezheim,14.0,1999-05-05,POINT (8.109691899961788 48.83126839719035)
2468,Rhein,CXX334,Iffezheim,14.5,1999-05-06,POINT (8.109691899961788 48.83126839719035)
2469,Rhein,CXX334,Iffezheim,14.5,1999-05-07,POINT (8.109691899961788 48.83126839719035)
2470,Rhein,CXX334,Iffezheim,14.5,1999-05-08,POINT (8.109691899961788 48.83126839719035)
2471,Rhein,CXX334,Iffezheim,15.0,1999-05-09,POINT (8.109691899961788 48.83126839719035)
2472,Rhein,CXX334,Iffezheim,15.0,1999-05-10,POINT (8.109691899961788 48.83126839719035)
2473,Rhein,CXX334,Iffezheim,14.9,1999-05-11,POINT (8.109691899961788 48.83126839719035)
2474,Rhein,CXX334,Iffezheim,14.8,1999-05-12,POINT (8.109691899961788 48.83126839719035)
2475,Rhein,CXX334,Iffezheim,14.4,1999-05-13,POINT (8.109691899961788 48.83126839719035)
2476,Rhein,CXX334,Iffezheim,13.8,1999-05-14,POINT (8.109691899961788 48.83126839719035)
2477,Rhein,CXX334,Iffezheim,13.8,1999-05-15,POINT (8.109691899961788 48.83126839719035)
2478,Rhein,CXX334,Iffezheim,13.6,1999-05-16,POINT (8.109691899961788 48.83126839719035)
2479,Rhein,CXX334,Iffezheim,13.7,1999-05-17,POINT (8.109691899961788 48.83126839719035)
2480,Rhein,CXX334,Iffezheim,13.5,1999-05-18,POINT (8.109691899961788 48.83126839719035)
2481,Rhein,CXX334,Iffezheim,13.4,1999-05-19,POINT (8.109691899961788 48.83126839719035)
2482,Rhein,CXX334,Iffezheim,13.3,1999-05-20,POINT (8.109691899961788 48.83126839719035)
2483,Rhein,CXX334,Iffezheim,13.6,1999-05-21,POINT (8.109691899961788 48.83126839719035)
2484,Rhein,CXX334,Iffezheim,13.7,1999-05-22,POINT (8.109691899961788 48.83126839719035)
2485,Rhein,CXX334,Iffezheim,13.3,1999-05-23,POINT (8.109691899961788 48.83126839719035)
2486,Rhein,CXX334,Iffezheim,13.4,1999-05-24,POINT (8.109691899961788 48.83126839719035)
2487,Rhein,CXX334,Iffezheim,14.1,1999-05-25,POINT (8.109691899961788 48.83126839719035)
2488,Rhein,CXX334,Iffezheim,14.8,1999-05-26,POINT (8.109691899961788 48.83126839719035)
2489,Rhein,CXX334,Iffezheim,15.1,1999-05-27,POINT (8.109691899961788 48.83126839719035)
2490,Rhein,CXX334,Iffezheim,15.4,1999-05-28,POINT (8.109691899961788 48.83126839719035)
2491,Rhein,CXX334,Iffezheim,16.1,1999-05-29,POINT (8.109691899961788 48.83126839719035)
2492,Rhein,CXX334,Iffezheim,16.5,1999-05-30,POINT (8.109691899961788 48.83126839719035)
2493,Rhein,CXX334,Iffezheim,16.9,1999-05-31,POINT (8.109691899961788 48.83126839719035)
2494,Rhein,CXX334,Iffezheim,17.6,1999-06-01,POINT (8.109691899961788 48.83126839719035)
2495,Rhein,CXX334,Iffezheim,18.0,1999-06-02,POINT (8.109691899961788 48.83126839719035)
2496,Rhein,CXX334,Iffezheim,18.5,1999-06-03,POINT (8.109691899961788 48.83126839719035)
2497,Rhein,CXX334,Iffezheim,18.3,1999-06-04,POINT (8.109691899961788 48.83126839719035)
2498,Rhein,CXX334,Iffezheim,17.3,1999-06-05,POINT (8.109691899961788 48.83126839719035)
2499,Rhein,CXX334,Iffezheim,16.6,1999-06-06,POINT (8.109691899961788 48.83126839719035)
2500,Rhein,CXX334,Iffezheim,16.1,1999-06-07,POINT (8.109691899961788 48.83126839719035)
2501,Rhein,CXX334,Iffezheim,16.1,1999-06-08,POINT (8.109691899961788 48.83126839719035)
2502,Rhein,CXX334,Iffezheim,16.7,1999-06-09,POINT (8.109691899961788 48.83126839719035)
2503,Rhein,CXX334,Iffezheim,16.4,1999-06-10,POINT (8.109691899961788 48.83126839719035)
2504,Rhein,CXX334,Iffezheim,16.3,1999-06-11,POINT (8.109691899961788 48.83126839719035)
2505,Rhein,CXX334,Iffezheim,16.1,1999-06-12,POINT (8.109691899961788 48.83126839719035)
2506,Rhein,CXX334,Iffezheim,16.1,1999-06-13,POINT (8.109691899961788 48.83126839719035)
2507,Rhein,CXX334,Iffezheim,16.4,1999-06-14,POINT (8.109691899961788 48.83126839719035)
2508,Rhein,CXX334,Iffezheim,16.5,1999-06-15,POINT (8.109691899961788 48.83126839719035)
2509,Rhein,CXX334,Iffezheim,16.6,1999-06-16,POINT (8.109691899961788 48.83126839719035)
2510,Rhein,CXX334,Iffezheim,16.9,1999-06-17,POINT (8.109691899961788 48.83126839719035)
2511,Rhein,CXX334,Iffezheim,17.4,1999-06-18,POINT (8.109691899961788 48.83126839719035)
2512,Rhein,CXX334,Iffezheim,17.3,1999-06-19,POINT (8.109691899961788 48.83126839719035)
2513,Rhein,CXX334,Iffezheim,17.3,1999-06-20,POINT (8.109691899961788 48.83126839719035)
2514,Rhein,CXX334,Iffezheim,17.2,1999-06-21,POINT (8.109691899961788 48.83126839719035)
2515,Rhein,CXX334,Iffezheim,17.0,1999-06-22,POINT (8.109691899961788 48.83126839719035)
2516,Rhein,CXX334,Iffezheim,17.1,1999-06-23,POINT (8.109691899961788 48.83126839719035)
2517,Rhein,CXX334,Iffezheim,17.0,1999-06-24,POINT (8.109691899961788 48.83126839719035)
2518,Rhein,CXX334,Iffezheim,17.4,1999-06-25,POINT (8.109691899961788 48.83126839719035)
2519,Rhein,CXX334,Iffezheim,18.2,1999-06-26,POINT (8.109691899961788 48.83126839719035)
2520,Rhein,CXX334,Iffezheim,18.3,1999-06-27,POINT (8.109691899961788 48.83126839719035)
2521,Rhein,CXX334,Iffezheim,18.4,1999-06-28,POINT (8.109691899961788 48.83126839719035)
2522,Rhein,CXX334,Iffezheim,18.4,1999-06-29,POINT (8.109691899961788 48.83126839719035)
2523,Rhein,CXX334,Iffezheim,18.6,1999-06-30,POINT (8.109691899961788 48.83126839719035)
2524,Rhein,CXX334,Iffezheim,18.2,1999-07-01,POINT (8.109691899961788 48.83126839719035)
2525,Rhein,CXX334,Iffezheim,19.0,1999-07-02,POINT (8.109691899961788 48.83126839719035)
2526,Rhein,CXX334,Iffezheim,19.5,1999-07-03,POINT (8.109691899961788 48.83126839719035)
2527,Rhein,CXX334,Iffezheim,20.2,1999-07-04,POINT (8.109691899961788 48.83126839719035)
2528,Rhein,CXX334,Iffezheim,20.9,1999-07-05,POINT (8.109691899961788 48.83126839719035)
2529,Rhein,CXX334,Iffezheim,21.0,1999-07-06,POINT (8.109691899961788 48.83126839719035)
2530,Rhein,CXX334,Iffezheim,20.8,1999-07-07,POINT (8.109691899961788 48.83126839719035)
2531,Rhein,CXX334,Iffezheim,20.4,1999-07-08,POINT (8.109691899961788 48.83126839719035)
2532,Rhein,CXX334,Iffezheim,19.9,1999-07-09,POINT (8.109691899961788 48.83126839719035)
2533,Rhein,CXX334,Iffezheim,19.3,1999-07-10,POINT (8.109691899961788 48.83126839719035)
2534,Rhein,CXX334,Iffezheim,19.5,1999-07-11,POINT (8.109691899961788 48.83126839719035)
2535,Rhein,CXX334,Iffezheim,19.6,1999-07-12,POINT (8.109691899961788 48.83126839719035)
2536,Rhein,CXX334,Iffezheim,19.6,1999-07-13,POINT (8.109691899961788 48.83126839719035)
2537,Rhein,CXX334,Iffezheim,19.5,1999-07-14,POINT (8.109691899961788 48.83126839719035)
2538,Rhein,CXX334,Iffezheim,19.3,1999-07-15,POINT (8.109691899961788 48.83126839719035)
2539,Rhein,CXX334,Iffezheim,19.3,1999-07-16,POINT (8.109691899961788 48.83126839719035)
2540,Rhein,CXX334,Iffezheim,19.2,1999-07-17,POINT (8.109691899961788 48.83126839719035)
2541,Rhein,CXX334,Iffezheim,19.8,1999-07-18,POINT (8.109691899961788 48.83126839719035)
2542,Rhein,CXX334,Iffezheim,20.6,1999-07-19,POINT (8.109691899961788 48.83126839719035)
2543,Rhein,CXX334,Iffezheim,21.1,1999-07-20,POINT (8.109691899961788 48.83126839719035)
2544,Rhein,CXX334,Iffezheim,21.2,1999-07-21,POINT (8.109691899961788 48.83126839719035)
2545,Rhein,CXX334,Iffezheim,21.1,1999-07-22,POINT (8.109691899961788 48.83126839719035)
2546,Rhein,CXX334,Iffezheim,20.7,1999-07-23,POINT (8.109691899961788 48.83126839719035)
2547,Rhein,CXX334,Iffezheim,20.3,1999-07-24,POINT (8.109691899961788 48.83126839719035)
2548,Rhein,CXX334,Iffezheim,19.9,1999-07-25,POINT (8.109691899961788 48.83126839719035)
2549,Rhein,CXX334,Iffezheim,20.1,1999-07-26,POINT (8.109691899961788 48.83126839719035)
2550,Rhein,CXX334,Iffezheim,20.5,1999-07-27,POINT (8.109691899961788 48.83126839719035)
2551,Rhein,CXX334,Iffezheim,21.0,1999-07-28,POINT (8.109691899961788 48.83126839719035)
2552,Rhein,CXX334,Iffezheim,21.3,1999-07-29,POINT (8.109691899961788 48.83126839719035)
2553,Rhein,CXX334,Iffezheim,21.1,1999-07-30,POINT (8.109691899961788 48.83126839719035)
2554,Rhein,CXX334,Iffezheim,21.3,1999-07-31,POINT (8.109691899961788 48.83126839719035)
2555,Rhein,CXX334,Iffezheim,21.5,1999-08-01,POINT (8.109691899961788 48.83126839719035)
2556,Rhein,CXX334,Iffezheim,21.8,1999-08-02,POINT (8.109691899961788 48.83126839719035)
2557,Rhein,CXX334,Iffezheim,21.9,1999-08-03,POINT (8.109691899961788 48.83126839719035)
2558,Rhein,CXX334,Iffezheim,21.9,1999-08-04,POINT (8.109691899961788 48.83126839719035)
2559,Rhein,CXX334,Iffezheim,22.1,1999-08-05,POINT (8.109691899961788 48.83126839719035)
2560,Rhein,CXX334,Iffezheim,22.3,1999-08-06,POINT (8.109691899961788 48.83126839719035)
2561,Rhein,CXX334,Iffezheim,22.4,1999-08-07,POINT (8.109691899961788 48.83126839719035)
2562,Rhein,CXX334,Iffezheim,22.4,1999-08-08,POINT (8.109691899961788 48.83126839719035)
2563,Rhein,CXX334,Iffezheim,22.6,1999-08-09,POINT (8.109691899961788 48.83126839719035)
2564,Rhein,CXX334,Iffezheim,22.7,1999-08-10,POINT (8.109691899961788 48.83126839719035)
2565,Rhein,CXX334,Iffezheim,22.7,1999-08-11,POINT (8.109691899961788 48.83126839719035)
2566,Rhein,CXX334,Iffezheim,22.3,1999-08-12,POINT (8.109691899961788 48.83126839719035)
2567,Rhein,CXX334,Iffezheim,21.9,1999-08-13,POINT (8.109691899961788 48.83126839719035)
2568,Rhein,CXX334,Iffezheim,21.3,1999-08-14,POINT (8.109691899961788 48.83126839719035)
2569,Rhein,CXX334,Iffezheim,20.8,1999-08-15,POINT (8.109691899961788 48.83126839719035)
2570,Rhein,CXX334,Iffezheim,20.6,1999-08-16,POINT (8.109691899961788 48.83126839719035)
2571,Rhein,CXX334,Iffezheim,20.5,1999-08-17,POINT (8.109691899961788 48.83126839719035)
2572,Rhein,CXX334,Iffezheim,20.3,1999-08-18,POINT (8.109691899961788 48.83126839719035)
2573,Rhein,CXX334,Iffezheim,19.8,1999-08-19,POINT (8.109691899961788 48.83126839719035)
2574,Rhein,CXX334,Iffezheim,20.0,1999-08-20,POINT (8.109691899961788 48.83126839719035)
2575,Rhein,CXX334,Iffezheim,20.2,1999-08-21,POINT (8.109691899961788 48.83126839719035)
2576,Rhein,CXX334,Iffezheim,20.1,1999-08-22,POINT (8.109691899961788 48.83126839719035)
2577,Rhein,CXX334,Iffezheim,19.9,1999-08-23,POINT (8.109691899961788 48.83126839719035)
2578,Rhein,CXX334,Iffezheim,19.9,1999-08-24,POINT (8.109691899961788 48.83126839719035)
2579,Rhein,CXX334,Iffezheim,20.4,1999-08-25,POINT (8.109691899961788 48.83126839719035)
2580,Rhein,CXX334,Iffezheim,20.7,1999-08-26,POINT (8.109691899961788 48.83126839719035)
2581,Rhein,CXX334,Iffezheim,20.9,1999-08-27,POINT (8.109691899961788 48.83126839719035)
2582,Rhein,CXX334,Iffezheim,21.1,1999-08-28,POINT (8.109691899961788 48.83126839719035)
2583,Rhein,CXX334,Iffezheim,21.2,1999-08-29,POINT (8.109691899961788 48.83126839719035)
2584,Rhein,CXX334,Iffezheim,21.0,1999-08-30,POINT (8.109691899961788 48.83126839719035)
2585,Rhein,CXX334,Iffezheim,21.2,1999-08-31,POINT (8.109691899961788 48.83126839719035)
2586,Rhein,CXX334,Iffezheim,21.1,1999-09-01,POINT (8.109691899961788 48.83126839719035)
2587,Rhein,CXX334,Iffezheim,20.9,1999-09-02,POINT (8.109691899961788 48.83126839719035)
2588,Rhein,CXX334,Iffezheim,20.6,1999-09-03,POINT (8.109691899961788 48.83126839719035)
2589,Rhein,CXX334,Iffezheim,20.7,1999-09-04,POINT (8.109691899961788 48.83126839719035)
2590,Rhein,CXX334,Iffezheim,21.0,1999-09-05,POINT (8.109691899961788 48.83126839719035)
2591,Rhein,CXX334,Iffezheim,21.1,1999-09-06,POINT (8.109691899961788 48.83126839719035)
2592,Rhein,CXX334,Iffezheim,21.0,1999-09-07,POINT (8.109691899961788 48.83126839719035)
2593,Rhein,CXX334,Iffezheim,21.0,1999-09-08,POINT (8.109691899961788 48.83126839719035)
2594,Rhein,CXX334,Iffezheim,21.0,1999-09-09,POINT (8.109691899961788 48.83126839719035)
2595,Rhein,CXX334,Iffezheim,21.0,1999-09-10,POINT (8.109691899961788 48.83126839719035)
2596,Rhein,CXX334,Iffezheim,21.4,1999-09-11,POINT (8.109691899961788 48.83126839719035)
2597,Rhein,CXX334,Iffezheim,21.7,1999-09-12,POINT (8.109691899961788 48.83126839719035)
2598,Rhein,CXX334,Iffezheim,22.0,1999-09-13,POINT (8.109691899961788 48.83126839719035)
2599,Rhein,CXX334,Iffezheim,22.3,1999-09-14,POINT (8.109691899961788 48.83126839719035)
2600,Rhein,CXX334,Iffezheim,22.3,1999-09-15,POINT (8.109691899961788 48.83126839719035)
2601,Rhein,CXX334,Iffezheim,22.0,1999-09-16,POINT (8.109691899961788 48.83126839719035)
2602,Rhein,CXX334,Iffezheim,21.7,1999-09-17,POINT (8.109691899961788 48.83126839719035)
2603,Rhein,CXX334,Iffezheim,21.5,1999-09-18,POINT (8.109691899961788 48.83126839719035)
2604,Rhein,CXX334,Iffezheim,21.4,1999-09-19,POINT (8.109691899961788 48.83126839719035)
2605,Rhein,CXX334,Iffezheim,21.1,1999-09-20,POINT (8.109691899961788 48.83126839719035)
2606,Rhein,CXX334,Iffezheim,20.4,1999-09-21,POINT (8.109691899961788 48.83126839719035)
2607,Rhein,CXX334,Iffezheim,20.2,1999-09-22,POINT (8.109691899961788 48.83126839719035)
2608,Rhein,CXX334,Iffezheim,19.9,1999-09-23,POINT (8.109691899961788 48.83126839719035)
2609,Rhein,CXX334,Iffezheim,19.9,1999-09-24,POINT (8.109691899961788 48.83126839719035)
2610,Rhein,CXX334,Iffezheim,19.9,1999-09-25,POINT (8.109691899961788 48.83126839719035)
2611,Rhein,CXX334,Iffezheim,19.6,1999-09-26,POINT (8.109691899961788 48.83126839719035)
2612,Rhein,CXX334,Iffezheim,19.6,1999-09-27,POINT (8.109691899961788 48.83126839719035)
2613,Rhein,CXX334,Iffezheim,19.3,1999-09-28,POINT (8.109691899961788 48.83126839719035)
2614,Rhein,CXX334,Iffezheim,18.6,1999-09-29,POINT (8.109691899961788 48.83126839719035)
2615,Rhein,CXX334,Iffezheim,18.1,1999-09-30,POINT (8.109691899961788 48.83126839719035)
2616,Rhein,CXX334,Iffezheim,17.7,1999-10-01,POINT (8.109691899961788 48.83126839719035)
2617,Rhein,CXX334,Iffezheim,17.3,1999-10-02,POINT (8.109691899961788 48.83126839719035)
2618,Rhein,CXX334,Iffezheim,16.9,1999-10-03,POINT (8.109691899961788 48.83126839719035)
2619,Rhein,CXX334,Iffezheim,16.4,1999-10-04,POINT (8.109691899961788 48.83126839719035)
2620,Rhein,CXX334,Iffezheim,16.1,1999-10-05,POINT (8.109691899961788 48.83126839719035)
2621,Rhein,CXX334,Iffezheim,15.8,1999-10-06,POINT (8.109691899961788 48.83126839719035)
2622,Rhein,CXX334,Iffezheim,15.3,1999-10-07,POINT (8.109691899961788 48.83126839719035)
2623,Rhein,CXX334,Iffezheim,14.9,1999-10-08,POINT (8.109691899961788 48.83126839719035)
2624,Rhein,CXX334,Iffezheim,14.8,1999-10-09,POINT (8.109691899961788 48.83126839719035)
2625,Rhein,CXX334,Iffezheim,14.9,1999-10-10,POINT (8.109691899961788 48.83126839719035)
2626,Rhein,CXX334,Iffezheim,15.0,1999-10-11,POINT (8.109691899961788 48.83126839719035)
2627,Rhein,CXX334,Iffezheim,15.2,1999-10-12,POINT (8.109691899961788 48.83126839719035)
2628,Rhein,CXX334,Iffezheim,15.1,1999-10-13,POINT (8.109691899961788 48.83126839719035)
2629,Rhein,CXX334,Iffezheim,14.9,1999-10-14,POINT (8.109691899961788 48.83126839719035)
2630,Rhein,CXX334,Iffezheim,14.8,1999-10-15,POINT (8.109691899961788 48.83126839719035)
2631,Rhein,CXX334,Iffezheim,14.5,1999-10-16,POINT (8.109691899961788 48.83126839719035)
2632,Rhein,CXX334,Iffezheim,14.1,1999-10-17,POINT (8.109691899961788 48.83126839719035)
2633,Rhein,CXX334,Iffezheim,13.6,1999-10-18,POINT (8.109691899961788 48.83126839719035)
2634,Rhein,CXX334,Iffezheim,13.1,1999-10-19,POINT (8.109691899961788 48.83126839719035)
2635,Rhein,CXX334,Iffezheim,13.0,1999-10-20,POINT (8.109691899961788 48.83126839719035)
2636,Rhein,CXX334,Iffezheim,12.7,1999-10-21,POINT (8.109691899961788 48.83126839719035)
2637,Rhein,CXX334,Iffezheim,12.6,1999-10-22,POINT (8.109691899961788 48.83126839719035)
2638,Rhein,CXX334,Iffezheim,12.6,1999-10-23,POINT (8.109691899961788 48.83126839719035)
2639,Rhein,CXX334,Iffezheim,12.7,1999-10-24,POINT (8.109691899961788 48.83126839719035)
2640,Rhein,CXX334,Iffezheim,12.9,1999-10-25,POINT (8.109691899961788 48.83126839719035)
2641,Rhein,CXX334,Iffezheim,12.9,1999-10-26,POINT (8.109691899961788 48.83126839719035)
2642,Rhein,CXX334,Iffezheim,13.0,1999-10-27,POINT (8.109691899961788 48.83126839719035)
2643,Rhein,CXX334,Iffezheim,12.9,1999-10-28,POINT (8.109691899961788 48.83126839719035)
2644,Rhein,CXX334,Iffezheim,13.0,1999-10-29,POINT (8.109691899961788 48.83126839719035)
2645,Rhein,CXX334,Iffezheim,13.1,1999-10-30,POINT (8.109691899961788 48.83126839719035)
2646,Rhein,CXX334,Iffezheim,13.4,1999-10-31,POINT (8.109691899961788 48.83126839719035)
2647,Rhein,CXX334,Iffezheim,13.4,1999-11-01,POINT (8.109691899961788 48.83126839719035)
2648,Rhein,CXX334,Iffezheim,13.6,1999-11-02,POINT (8.109691899961788 48.83126839719035)
2649,Rhein,CXX334,Iffezheim,13.7,1999-11-03,POINT (8.109691899961788 48.83126839719035)
2650,Rhein,CXX334,Iffezheim,13.1,1999-11-04,POINT (8.109691899961788 48.83126839719035)
2651,Rhein,CXX334,Iffezheim,12.7,1999-11-05,POINT (8.109691899961788 48.83126839719035)
2652,Rhein,CXX334,Iffezheim,12.4,1999-11-06,POINT (8.109691899961788 48.83126839719035)
2653,Rhein,CXX334,Iffezheim,12.2,1999-11-07,POINT (8.109691899961788 48.83126839719035)
2654,Rhein,CXX334,Iffezheim,12.0,1999-11-08,POINT (8.109691899961788 48.83126839719035)
2655,Rhein,CXX334,Iffezheim,12.0,1999-11-09,POINT (8.109691899961788 48.83126839719035)
2656,Rhein,CXX334,Iffezheim,11.7,1999-11-10,POINT (8.109691899961788 48.83126839719035)
2657,Rhein,CXX334,Iffezheim,11.1,1999-11-11,POINT (8.109691899961788 48.83126839719035)
