station_no;time;mean(cm)
2761695000100;2023-07-20T00:00:00.000+01:00;15.20
2761695000100;2023-07-21T00:00:00.000+01:00;15.05
2761695000100;2023-07-22T00:00:00.000+01:00;14.74
2761695000100;2023-07-23T00:00:00.000+01:00;15.27
2761695000100;2023-07-24T00:00:00.000+01:00;15.80
2761695000100;2023-07-25T00:00:00.000+01:00;15.18
2761695000100;2023-07-26T00:00:00.000+01:00;13.81
2761695000100;2023-07-27T00:00:00.000+01:00;13.84
2761695000100;2023-07-28T00:00:00.000+01:00;15.42
2761695000100;2023-07-29T00:00:00.000+01:00;16.18
2761695000100;2023-07-30T00:00:00.000+01:00;15.50
2761695000100;2023-07-31T00:00:00.000+01:00;14.99
2761695000100;2023-08-01T00:00:00.000+01:00;15.01
2761695000100;2023-08-02T00:00:00.000+01:00;14.48
2761695000100;2023-08-03T00:00:00.000+01:00;14.50
2761695000100;2023-08-04T00:00:00.000+01:00;14.10
2761695000100;2023-08-05T00:00:00.000+01:00;13.84
2761695000100;2023-08-06T00:00:00.000+01:00;13.70
2761695000100;2023-08-07T00:00:00.000+01:00;13.26
2761695000100;2023-08-08T00:00:00.000+01:00;12.65
2761695000100;2023-08-09T00:00:00.000+01:00;13.16
2761695000100;2023-08-10T00:00:00.000+01:00;13.19
2761695000100;2023-08-11T00:00:00.000+01:00;13.46
2761695000100;2023-08-12T00:00:00.000+01:00;14.30
2761695000100;2023-08-13T00:00:00.000+01:00;13.95
2761695000100;2023-08-14T00:00:00.000+01:00;13.44
2761695000100;2023-08-15T00:00:00.000+01:00;
2761695000100;2023-08-16T00:00:00.000+01:00;
2761695000100;2023-08-17T00:00:00.000+01:00;
2761695000100;2023-08-18T00:00:00.000+01:00;
2761695000100;2023-08-19T00:00:00.000+01:00;
2761695000100;2023-08-20T00:00:00.000+01:00;
2761695000100;2023-08-21T00:00:00.000+01:00;
2761695000100;2023-08-22T00:00:00.000+01:00;
2761695000100;2023-08-23T00:00:00.000+01:00;
2761695000100;2023-08-24T00:00:00.000+01:00;
2761695000100;2023-08-25T00:00:00.000+01:00;14.55
2761695000100;2023-08-26T00:00:00.000+01:00;14.86
2761695000100;2023-08-27T00:00:00.000+01:00;13.79
2761695000100;2023-08-28T00:00:00.000+01:00;13.10
2761695000100;2023-08-29T00:00:00.000+01:00;13.16
2761695000100;2023-08-30T00:00:00.000+01:00;13.14
2761695000100;2023-08-31T00:00:00.000+01:00;13.08
2761695000100;2023-09-01T00:00:00.000+01:00;12.95
2761695000100;2023-09-02T00:00:00.000+01:00;13.98
2761695000100;2023-09-03T00:00:00.000+01:00;14.22
2761695000100;2023-09-04T00:00:00.000+01:00;13.66
2761695000100;2023-09-05T00:00:00.000+01:00;14.41
2761695000100;2023-09-06T00:00:00.000+01:00;14.60
2761695000100;2023-09-07T00:00:00.000+01:00;14.42
2761695000100;2023-09-08T00:00:00.000+01:00;14.63
2761695000100;2023-09-09T00:00:00.000+01:00;14.59
2761695000100;2023-09-10T00:00:00.000+01:00;14.90
2761695000100;2023-09-11T00:00:00.000+01:00;15.14
2761695000100;2023-09-12T00:00:00.000+01:00;15.80
2761695000100;2023-09-13T00:00:00.000+01:00;15.66
2761695000100;2023-09-14T00:00:00.000+01:00;13.79
2761695000100;2023-09-15T00:00:00.000+01:00;12.87
2761695000100;2023-09-16T00:00:00.000+01:00;13.55
2761695000100;2023-09-17T00:00:00.000+01:00;15.03
2761695000100;2023-09-18T00:00:00.000+01:00;15.01
2761695000100;2023-09-19T00:00:00.000+01:00;14.40
2761695000100;2023-09-20T00:00:00.000+01:00;14.11
2761695000100;2023-09-21T00:00:00.000+01:00;13.86
2761695000100;2023-09-22T00:00:00.000+01:00;13.88
2761695000100;2023-09-23T00:00:00.000+01:00;13.05
2761695000100;2023-09-24T00:00:00.000+01:00;12.83
2761695000100;2023-09-25T00:00:00.000+01:00;12.38
2761695000100;2023-09-26T00:00:00.000+01:00;12.17
2761695000100;2023-09-27T00:00:00.000+01:00;12.80
2761695000100;2023-09-28T00:00:00.000+01:00;13.60
2761695000100;2023-09-29T00:00:00.000+01:00;14.14
2761695000100;2023-09-30T00:00:00.000+01:00;13.57
2761695000100;2023-10-01T00:00:00.000+01:00;12.70
2761695000100;2023-10-02T00:00:00.000+01:00;13.16
2761695000100;2023-10-03T00:00:00.000+01:00;13.35
2761695000100;2023-10-04T00:00:00.000+01:00;12.81
2761695000100;2023-10-05T00:00:00.000+01:00;12.43
2761695000100;2023-10-06T00:00:00.000+01:00;12.29
2761695000100;2023-10-07T00:00:00.000+01:00;12.80
2761695000100;2023-10-08T00:00:00.000+01:00;13.49
2761695000100;2023-10-09T00:00:00.000+01:00;13.05
2761695000100;2023-10-10T00:00:00.000+01:00;13.58
2761695000100;2023-10-11T00:00:00.000+01:00;13.44
2761695000100;2023-10-12T00:00:00.000+01:00;13.49
2761695000100;2023-10-13T00:00:00.000+01:00;14.25
2761695000100;2023-10-14T00:00:00.000+01:00;13.69
2761695000100;2023-10-15T00:00:00.000+01:00;10.50
2761695000100;2023-10-16T00:00:00.000+01:00;9.08
2761695000100;2023-10-17T00:00:00.000+01:00;8.96
2761695000100;2023-10-18T00:00:00.000+01:00;8.53
2761695000100;2023-10-19T00:00:00.000+01:00;10.58
2761695000100;2023-10-20T00:00:00.000+01:00;11.71
2761695000100;2023-10-21T00:00:00.000+01:00;11.89
2761695000100;2023-10-22T00:00:00.000+01:00;11.44
2761695000100;2023-10-23T00:00:00.000+01:00;11.56
2761695000100;2023-10-24T00:00:00.000+01:00;11.47
2761695000100;2023-10-25T00:00:00.000+01:00;10.47
2761695000100;2023-10-26T00:00:00.000+01:00;10.93
2761695000100;2023-10-27T00:00:00.000+01:00;10.86
2761695000100;2023-10-28T00:00:00.000+01:00;11.10
2761695000100;2023-10-29T00:00:00.000+01:00;11.48
2761695000100;2023-10-30T00:00:00.000+01:00;11.46
2761695000100;2023-10-31T00:00:00.000+01:00;11.24
2761695000100;2023-11-01T00:00:00.000+01:00;11.30
2761695000100;2023-11-02T00:00:00.000+01:00;10.81
2761695000100;2023-11-03T00:00:00.000+01:00;10.24
2761695000100;2023-11-04T00:00:00.000+01:00;9.75
2761695000100;2023-11-05T00:00:00.000+01:00;10.25
2761695000100;2023-11-06T00:00:00.000+01:00;10.46
2761695000100;2023-11-07T00:00:00.000+01:00;10.45
2761695000100;2023-11-08T00:00:00.000+01:00;10.20
2761695000100;2023-11-09T00:00:00.000+01:00;10.11
2761695000100;2023-11-10T00:00:00.000+01:00;9.88
2761695000100;2023-11-11T00:00:00.000+01:00;9.66
2761695000100;2023-11-12T00:00:00.000+01:00;9.57
2761695000100;2023-11-13T00:00:00.000+01:00;9.58
2761695000100;2023-11-14T00:00:00.000+01:00;10.33
2761695000100;2023-11-15T00:00:00.000+01:00;10.23
2761695000100;2023-11-16T00:00:00.000+01:00;10.03
2761695000100;2023-11-17T00:00:00.000+01:00;9.33
2761695000100;2023-11-18T00:00:00.000+01:00;8.53
2761695000100;2023-11-19T00:00:00.000+01:00;9.86
2761695000100;2023-11-20T00:00:00.000+01:00;10.12
2761695000100;2023-11-21T00:00:00.000+01:00;9.84
2761695000100;2023-11-22T00:00:00.000+01:00;8.53
2761695000100;2023-11-23T00:00:00.000+01:00;8.87
2761695000100;2023-11-24T00:00:00.000+01:00;8.63
2761695000100;2023-11-25T00:00:00.000+01:00;8.08
2761695000100;2023-11-26T00:00:00.000+01:00;8.57
2761695000100;2023-11-27T00:00:00.000+01:00;8.15
2761695000100;2023-11-28T00:00:00.000+01:00;7.33
2761695000100;2023-11-29T00:00:00.000+01:00;7.18
2761695000100;2023-11-30T00:00:00.000+01:00;7.06
2761695000100;2023-12-01T00:00:00.000+01:00;6.64
2761695000100;2023-12-02T00:00:00.000+01:00;6.06
2761695000100;2023-12-03T00:00:00.000+01:00;6.13
2761695000100;2023-12-04T00:00:00.000+01:00;5.60
2761695000100;2023-12-05T00:00:00.000+01:00;6.25
2761695000100;2023-12-06T00:00:00.000+01:00;6.71
2761695000100;2023-12-07T00:00:00.000+01:00;6.68
2761695000100;2023-12-08T00:00:00.000+01:00;6.36
2761695000100;2023-12-09T00:00:00.000+01:00;7.33
2761695000100;2023-12-10T00:00:00.000+01:00;7.92
2761695000100;2023-12-11T00:00:00.000+01:00;8.48
2761695000100;2023-12-12T00:00:00.000+01:00;8.60
2761695000100;2023-12-13T00:00:00.000+01:00;8.79
2761695000100;2023-12-14T00:00:00.000+01:00;8.27
2761695000100;2023-12-15T00:00:00.000+01:00;8.13
2761695000100;2023-12-16T00:00:00.000+01:00;8.35
2761695000100;2023-12-17T00:00:00.000+01:00;8.50
2761695000100;2023-12-18T00:00:00.000+01:00;7.22
2761695000100;2023-12-19T00:00:00.000+01:00;7.28
2761695000100;2023-12-20T00:00:00.000+01:00;7.58
2761695000100;2023-12-21T00:00:00.000+01:00;7.98
2761695000100;2023-12-22T00:00:00.000+01:00;7.58
2761695000100;2023-12-23T00:00:00.000+01:00;8.03
2761695000100;2023-12-24T00:00:00.000+01:00;8.78
2761695000100;2023-12-25T00:00:00.000+01:00;9.30
2761695000100;2023-12-26T00:00:00.000+01:00;8.95
2761695000100;2023-12-27T00:00:00.000+01:00;8.47
2761695000100;2023-12-28T00:00:00.000+01:00;8.53
2761695000100;2023-12-29T00:00:00.000+01:00;8.59
2761695000100;2023-12-30T00:00:00.000+01:00;8.51
2761695000100;2023-12-31T00:00:00.000+01:00;8.51
2761695000100;2024-01-01T00:00:00.000+01:00;8.10
2761695000100;2024-01-02T00:00:00.000+01:00;8.29
2761695000100;2024-01-03T00:00:00.000+01:00;8.71
2761695000100;2024-01-04T00:00:00.000+01:00;8.31
2761695000100;2024-01-05T00:00:00.000+01:00;8.37
2761695000100;2024-01-06T00:00:00.000+01:00;8.16
2761695000100;2024-01-07T00:00:00.000+01:00;7.09
2761695000100;2024-01-08T00:00:00.000+01:00;5.60
2761695000100;2024-01-09T00:00:00.000+01:00;4.54
2761695000100;2024-01-10T00:00:00.000+01:00;4.30
2761695000100;2024-01-11T00:00:00.000+01:00;4.23
2761695000100;2024-01-12T00:00:00.000+01:00;5.55
2761695000100;2024-01-13T00:00:00.000+01:00;5.95
2761695000100;2024-01-14T00:00:00.000+01:00;5.67
2761695000100;2024-01-15T00:00:00.000+01:00;5.11
2761695000100;2024-01-16T00:00:00.000+01:00;4.83
2761695000100;2024-01-17T00:00:00.000+01:00;2.93
2761695000100;2024-01-18T00:00:00.000+01:00;4.05
2761695000100;2024-01-19T00:00:00.000+01:00;4.19
2761695000100;2024-01-20T00:00:00.000+01:00;3.44
2761695000100;2024-01-21T00:00:00.000+01:00;3.20
2761695000100;2024-01-22T00:00:00.000+01:00;5.49
2761695000100;2024-01-23T00:00:00.000+01:00;6.21
2761695000100;2024-01-24T00:00:00.000+01:00;7.37
2761695000100;2024-01-25T00:00:00.000+01:00;7.26
2761695000100;2024-01-26T00:00:00.000+01:00;7.62
2761695000100;2024-01-27T00:00:00.000+01:00;6.43
2761695000100;2024-01-28T00:00:00.000+01:00;5.65
2761695000100;2024-01-29T00:00:00.000+01:00;6.26
2761695000100;2024-01-30T00:00:00.000+01:00;6.60
2761695000100;2024-01-31T00:00:00.000+01:00;7.29
2761695000100;2024-02-01T00:00:00.000+01:00;6.93
2761695000100;2024-02-02T00:00:00.000+01:00;6.85
2761695000100;2024-02-03T00:00:00.000+01:00;7.94
2761695000100;2024-02-04T00:00:00.000+01:00;8.36
2761695000100;2024-02-05T00:00:00.000+01:00;8.29
2761695000100;2024-02-06T00:00:00.000+01:00;7.87
2761695000100;2024-02-07T00:00:00.000+01:00;7.47
2761695000100;2024-02-08T00:00:00.000+01:00;7.30
2761695000100;2024-02-09T00:00:00.000+01:00;8.20
2761695000100;2024-02-10T00:00:00.000+01:00;8.50
2761695000100;2024-02-11T00:00:00.000+01:00;8.29
2761695000100;2024-02-12T00:00:00.000+01:00;8.00
2761695000100;2024-02-13T00:00:00.000+01:00;7.32
2761695000100;2024-02-14T00:00:00.000+01:00;8.10
2761695000100;2024-02-15T00:00:00.000+01:00;9.06
2761695000100;2024-02-16T00:00:00.000+01:00;9.12
2761695000100;2024-02-17T00:00:00.000+01:00;9.07
2761695000100;2024-02-18T00:00:00.000+01:00;8.40
2761695000100;2024-02-19T00:00:00.000+01:00;8.30
2761695000100;2024-02-20T00:00:00.000+01:00;8.19
2761695000100;2024-02-21T00:00:00.000+01:00;8.25
2761695000100;2024-02-22T00:00:00.000+01:00;8.55
2761695000100;2024-02-23T00:00:00.000+01:00;7.80
2761695000100;2024-02-24T00:00:00.000+01:00;7.54
2761695000100;2024-02-25T00:00:00.000+01:00;7.27
2761695000100;2024-02-26T00:00:00.000+01:00;7.35
2761695000100;2024-02-27T00:00:00.000+01:00;7.68
2761695000100;2024-02-28T00:00:00.000+01:00;6.75
2761695000100;2024-02-29T00:00:00.000+01:00;6.78
2761695000100;2024-03-01T00:00:00.000+01:00;7.19
2761695000100;2024-03-02T00:00:00.000+01:00;7.61
2761695000100;2024-03-03T00:00:00.000+01:00;8.35
2761695000100;2024-03-04T00:00:00.000+01:00;7.85
2761695000100;2024-03-05T00:00:00.000+01:00;7.95
2761695000100;2024-03-06T00:00:00.000+01:00;8.11
2761695000100;
9284100000100;2022-03-08T00:00:00.000+01:00;4.68
9284100000100;2022-03-09T00:00:00.000+01:00;4.81
9284100000100;2022-03-10T00:00:00.000+01:00;5.13
9284100000100;2022-03-11T00:00:00.000+01:00;5.49
9284100000100;2022-03-12T00:00:00.000+01:00;6.06
9284100000100;2022-03-13T00:00:00.000+01:00;6.65
9284100000100;2022-03-14T00:00:00.000+01:00;7.13
9284100000100;2022-03-15T00:00:00.000+01:00;6.26
9284100000100;2022-03-16T00:00:00.000+01:00;6.40
9284100000100;2022-03-17T00:00:00.000+01:00;6.83
9284100000100;2022-03-18T00:00:00.000+01:00;6.27
9284100000100;2022-03-19T00:00:00.000+01:00;6.64
9284100000100;2022-03-20T00:00:00.000+01:00;5.74
9284100000100;2022-03-21T00:00:00.000+01:00;7.58
9284100000100;2022-03-22T00:00:00.000+01:00;7.90
9284100000100;2022-03-23T00:00:00.000+01:00;7.76
9284100000100;2022-03-24T00:00:00.000+01:00;7.69
9284100000100;2022-03-25T00:00:00.000+01:00;7.66
9284100000100;2022-03-26T00:00:00.000+01:00;8.11
9284100000100;2022-03-27T00:00:00.000+01:00;8.80
9284100000100;2022-03-28T00:00:00.000+01:00;8.28
9284100000100;2022-03-29T00:00:00.000+01:00;8.20
9284100000100;2022-03-30T00:00:00.000+01:00;7.27
9284100000100;2022-03-31T00:00:00.000+01:00;6.38
9284100000100;2022-04-01T00:00:00.000+01:00;4.37
9284100000100;2022-04-02T00:00:00.000+01:00;4.73
9284100000100;2022-04-03T00:00:00.000+01:00;4.74
9284100000100;2022-04-04T00:00:00.000+01:00;4.47
9284100000100;2022-04-05T00:00:00.000+01:00;6.19
9284100000100;2022-04-06T00:00:00.000+01:00;6.61
9284100000100;2022-04-07T00:00:00.000+01:00;6.43
9284100000100;2022-04-08T00:00:00.000+01:00;5.78
9284100000100;2022-04-09T00:00:00.000+01:00;5.23
9284100000100;2022-04-10T00:00:00.000+01:00;5.75
9284100000100;2022-04-11T00:00:00.000+01:00;6.80
9284100000100;2022-04-12T00:00:00.000+01:00;8.27
9284100000100;2022-04-13T00:00:00.000+01:00;9.60
9284100000100;2022-04-14T00:00:00.000+01:00;10.15
9284100000100;2022-04-15T00:00:00.000+01:00;7.95
9284100000100;2022-04-16T00:00:00.000+01:00;8.24
9284100000100;2022-04-17T00:00:00.000+01:00;8.37
9284100000100;2022-04-18T00:00:00.000+01:00;8.98
9284100000100;2022-04-19T00:00:00.000+01:00;9.21
9284100000100;2022-04-20T00:00:00.000+01:00;9.25
9284100000100;2022-04-21T00:00:00.000+01:00;9.18
9284100000100;2022-04-22T00:00:00.000+01:00;9.29
9284100000100;2022-04-23T00:00:00.000+01:00;9.59
9284100000100;2022-04-24T00:00:00.000+01:00;9.25
9284100000100;2022-04-25T00:00:00.000+01:00;8.59
9284100000100;2022-04-26T00:00:00.000+01:00;9.18
9284100000100;2022-04-27T00:00:00.000+01:00;9.14
9284100000100;2022-04-28T00:00:00.000+01:00;9.49
9284100000100;2022-04-29T00:00:00.000+01:00;9.02
9284100000100;2022-04-30T00:00:00.000+01:00;9.00
9284100000100;2022-05-01T00:00:00.000+01:00;9.28
9284100000100;2022-05-02T00:00:00.000+01:00;10.10
9284100000100;2022-05-03T00:00:00.000+01:00;10.00
9284100000100;2022-05-04T00:00:00.000+01:00;10.33
9284100000100;2022-05-05T00:00:00.000+01:00;10.70
9284100000100;2022-05-06T00:00:00.000+01:00;10.91
9284100000100;2022-05-07T00:00:00.000+01:00;11.31
9284100000100;2022-05-08T00:00:00.000+01:00;11.29
9284100000100;2022-05-09T00:00:00.000+01:00;11.44
9284100000100;2022-05-10T00:00:00.000+01:00;12.38
9284100000100;2022-05-11T00:00:00.000+01:00;13.18
9284100000100;2022-05-12T00:00:00.000+01:00;12.30
9284100000100;2022-05-13T00:00:00.000+01:00;11.17
9284100000100;2022-05-14T00:00:00.000+01:00;11.52
9284100000100;2022-05-15T00:00:00.000+01:00;12.30
9284100000100;2022-05-16T00:00:00.000+01:00;12.60
9284100000100;2022-05-17T00:00:00.000+01:00;12.32
9284100000100;2022-05-18T00:00:00.000+01:00;14.18
9284100000100;2022-05-19T00:00:00.000+01:00;14.05
9284100000100;2022-05-20T00:00:00.000+01:00;13.31
9284100000100;2022-05-21T00:00:00.000+01:00;12.30
9284100000100;2022-05-22T00:00:00.000+01:00;12.43
9284100000100;2022-05-23T00:00:00.000+01:00;13.62
9284100000100;2022-05-24T00:00:00.000+01:00;12.56
9284100000100;2022-05-25T00:00:00.000+01:00;11.52
9284100000100;2022-05-26T00:00:00.000+01:00;12.14
9284100000100;2022-05-27T00:00:00.000+01:00;12.15
9284100000100;2022-05-28T00:00:00.000+01:00;10.77
9284100000100;2022-05-29T00:00:00.000+01:00;10.08
9284100000100;2022-05-30T00:00:00.000+01:00;10.22
9284100000100;2022-05-31T00:00:00.000+01:00;10.34
9284100000100;2022-06-01T00:00:00.000+01:00;11.07
9284100000100;2022-06-02T00:00:00.000+01:00;11.42
9284100000100;2022-06-03T00:00:00.000+01:00;12.30
9284100000100;2022-06-04T00:00:00.000+01:00;12.87
9284100000100;2022-06-05T00:00:00.000+01:00;13.23
9284100000100;2022-06-06T00:00:00.000+01:00;13.08
9284100000100;2022-06-07T00:00:00.000+01:00;12.50
9284100000100;2022-06-08T00:00:00.000+01:00;12.83
9284100000100;2022-06-09T00:00:00.000+01:00;12.87
9284100000100;2022-06-10T00:00:00.000+01:00;12.68
9284100000100;2022-06-11T00:00:00.000+01:00;13.96
9284100000100;2022-06-12T00:00:00.000+01:00;13.58
9284100000100;2022-06-13T00:00:00.000+01:00;12.75
9284100000100;2022-06-14T00:00:00.000+01:00;12.27
9284100000100;2022-06-15T00:00:00.000+01:00;13.18
9284100000100;2022-06-16T00:00:00.000+01:00;13.58
9284100000100;2022-06-17T00:00:00.000+01:00;14.15
9284100000100;2022-06-18T00:00:00.000+01:00;15.70
9284100000100;2022-06-19T00:00:00.000+01:00;14.63
9284100000100;2022-06-20T00:00:00.000+01:00;13.36
9284100000100;2022-06-21T00:00:00.000+01:00;13.15
9284100000100;2022-06-22T00:00:00.000+01:00;14.05
9284100000100;2022-06-23T00:00:00.000+01:00;14.90
9284100000100;2022-06-24T00:00:00.000+01:00;15.36
9284100000100;2022-06-25T00:00:00.000+01:00;15.25
9284100000100;2022-06-26T00:00:00.000+01:00;15.25
9284100000100;2022-06-27T00:00:00.000+01:00;14.41
9284100000100;2022-06-28T00:00:00.000+01:00;14.17
9284100000100;2022-06-29T00:00:00.000+01:00;14.68
9284100000100;2022-06-30T00:00:00.000+01:00;16.00
9284100000100;2022-07-01T00:00:00.000+01:00;15.11
9284100000100;2022-07-02T00:00:00.000+01:00;14.59
9284100000100;2022-07-03T00:00:00.000+01:00;15.48
9284100000100;2022-07-04T00:00:00.000+01:00;14.77
9284100000100;2022-07-05T00:00:00.000+01:00;14.48
9284100000100;2022-07-06T00:00:00.000+01:00;13.57
9284100000100;2022-07-07T00:00:00.000+01:00;13.87
9284100000100;2022-07-08T00:00:00.000+01:00;13.87
9284100000100;2022-07-09T00:00:00.000+01:00;14.60
9284100000100;2022-07-10T00:00:00.000+01:00;13.51
9284100000100;2022-07-11T00:00:00.000+01:00;14.04
9284100000100;2022-07-12T00:00:00.000+01:00;14.51
9284100000100;2022-07-13T00:00:00.000+01:00;16.32
9284100000100;2022-07-14T00:00:00.000+01:00;15.16
9284100000100;2022-07-15T00:00:00.000+01:00;13.81
9284100000100;2022-07-16T00:00:00.000+01:00;14.03
9284100000100;2022-07-17T00:00:00.000+01:00;13.82
9284100000100;2022-07-18T00:00:00.000+01:00;15.00
9284100000100;2022-07-19T00:00:00.000+01:00;16.61
9284100000100;2022-07-20T00:00:00.000+01:00;17.56
9284100000100;2022-07-21T00:00:00.000+01:00;16.82
9284100000100;2022-07-22T00:00:00.000+01:00;15.33
9284100000100;2022-07-23T00:00:00.000+01:00;15.50
9284100000100;2022-07-24T00:00:00.000+01:00;16.43
9284100000100;2022-07-25T00:00:00.000+01:00;16.92
9284100000100;2022-07-26T00:00:00.000+01:00;15.53
9284100000100;2022-07-27T00:00:00.000+01:00;13.98
9284100000100;2022-07-28T00:00:00.000+01:00;13.91
9284100000100;2022-07-29T00:00:00.000+01:00;14.20
9284100000100;2022-07-30T00:00:00.000+01:00;14.61
9284100000100;2022-07-31T00:00:00.000+01:00;15.50
9284100000100;2022-08-01T00:00:00.000+01:00;16.13
9284100000100;2022-08-02T00:00:00.000+01:00;15.40
9284100000100;2022-08-03T00:00:00.000+01:00;16.76
9284100000100;2022-08-04T00:00:00.000+01:00;17.43
9284100000100;2022-08-05T00:00:00.000+01:00;15.83
9284100000100;2022-08-06T00:00:00.000+01:00;13.73
9284100000100;2022-08-07T00:00:00.000+01:00;13.82
9284100000100;2022-08-08T00:00:00.000+01:00;14.42
9284100000100;2022-08-09T00:00:00.000+01:00;15.21
9284100000100;2022-08-10T00:00:00.000+01:00;15.91
9284100000100;2022-08-11T00:00:00.000+01:00;15.90
9284100000100;2022-08-12T00:00:00.000+01:00;16.18
9284100000100;2022-08-13T00:00:00.000+01:00;16.38
9284100000100;2022-08-14T00:00:00.000+01:00;17.17
9284100000100;2022-08-15T00:00:00.000+01:00;17.04
9284100000100;2022-08-16T00:00:00.000+01:00;16.99
9284100000100;2022-08-17T00:00:00.000+01:00;16.73
9284100000100;2022-08-18T00:00:00.000+01:00;16.32
9284100000100;2022-08-19T00:00:00.000+01:00;15.89
9284100000100;2022-08-20T00:00:00.000+01:00;16.66
9284100000100;2022-08-21T00:00:00.000+01:00;15.30
9284100000100;2022-08-22T00:00:00.000+01:00;15.77
9284100000100;2022-08-23T00:00:00.000+01:00;16.04
9284100000100;2022-08-24T00:00:00.000+01:00;16.45
9284100000100;2022-08-25T00:00:00.000+01:00;16.84
9284100000100;2022-08-26T00:00:00.000+01:00;16.34
9284100000100;2022-08-27T00:00:00.000+01:00;15.18
9284100000100;2022-08-28T00:00:00.000+01:00;14.02
9284100000100;2022-08-29T00:00:00.000+01:00;13.15
9284100000100;2022-08-30T00:00:00.000+01:00;14.09
9284100000100;2022-08-31T00:00:00.000+01:00;13.93
9284100000100;2022-09-01T00:00:00.000+01:00;13.65
9284100000100;2022-09-02T00:00:00.000+01:00;13.84
9284100000100;2022-09-03T00:00:00.000+01:00;13.93
9284100000100;2022-09-04T00:00:00.000+01:00;14.70
9284100000100;2022-09-05T00:00:00.000+01:00;15.38
9284100000100;2022-09-06T00:00:00.000+01:00;16.03
9284100000100;2022-09-07T00:00:00.000+01:00;15.90
9284100000100;2022-09-08T00:00:00.000+01:00;15.12
9284100000100;2022-09-09T00:00:00.000+01:00;14.41
9284100000100;2022-09-10T00:00:00.000+01:00;14.43
9284100000100;2022-09-11T00:00:00.000+01:00;13.91
9284100000100;2022-09-12T00:00:00.000+01:00;13.65
9284100000100;2022-09-13T00:00:00.000+01:00;14.39
9284100000100;2022-09-14T00:00:00.000+01:00;13.80
9284100000100;2022-09-15T00:00:00.000+01:00;12.80
9284100000100;2022-09-16T00:00:00.000+01:00;12.30
9284100000100;2022-09-17T00:00:00.000+01:00;11.50
9284100000100;2022-09-18T00:00:00.000+01:00;11.44
9284100000100;2022-09-19T00:00:00.000+01:00;11.49
9284100000100;2022-09-20T00:00:00.000+01:00;11.09
9284100000100;2022-09-21T00:00:00.000+01:00;10.90
9284100000100;2022-09-22T00:00:00.000+01:00;10.85
9284100000100;2022-09-23T00:00:00.000+01:00;11.11
9284100000100;2022-09-24T00:00:00.000+01:00;12.12
9284100000100;2022-09-25T00:00:00.000+01:00;11.67
9284100000100;2022-09-26T00:00:00.000+01:00;10.72
9284100000100;2022-09-27T00:00:00.000+01:00;10.83
9284100000100;2022-09-28T00:00:00.000+01:00;9.98
9284100000100;2022-09-29T00:00:00.000+01:00;10.16
9284100000100;2022-09-30T00:00:00.000+01:00;9.37
9284100000100;2022-10-01T00:00:00.000+01:00;10.85
9284100000100;2022-10-02T00:00:00.000+01:00;11.15
9284100000100;2022-10-03T00:00:00.000+01:00;10.37
9284100000100;2022-10-04T00:00:00.000+01:00;10.95
9284100000100;2022-10-05T00:00:00.000+01:00;11.86
9284100000100;2022-10-06T00:00:00.000+01:00;11.74
9284100000100;2022-10-07T00:00:00.000+01:00;10.68
9284100000100;2022-10-08T00:00:00.000+01:00;11.11
9284100000100;2022-10-09T00:00:00.000+01:00;9.73
9284100000100;2022-10-10T00:00:00.000+01:00;10.00
9284100000100;2022-10-11T00:00:00.000+01:00;9.38
9284100000100;2022-10-12T00:00:00.000+01:00;8.75
9284100000100;2022-10-13T00:00:00.000+01:00;9.81
9284100000100;2022-10-14T00:00:00.000+01:00;11.33
9284100000100;2022-10-15T00:00:00.000+01:00;11.95
9284100000100;2022-10-16T00:00:00.000+01:00;11.78
9284100000100;2022-10-17T00:00:00.000+01:00;12.51
9284100000100;2022-10-18T00:00:00.000+01:00;12.64
9284100000100;2022-10-19T00:00:00.000+01:00;9.87
9284100000100;2022-10-20T00:00:00.000+01:00;9.88
9284100000100;2022-10-21T00:00:00.000+01:00;11.21
9284100000100;2022-10-22T00:00:00.000+01:00;11.28
9284100000100;2022-10-23T00:00:00.000+01:00;10.92
9284100000100;2022-10-24T00:00:00.000+01:00;11.71
9284100000100;2022-10-25T00:00:00.000+01:00;11.40
9284100000100;2022-10-26T00:00:00.000+01:00;10.83
9284100000100;2022-10-27T00:00:00.000+01:00;11.77
9284100000100;2022-10-28T00:00:00.000+01:00;12.70
9284100000100;2022-10-29T00:00:00.000+01:00;12.45
9284100000100;2022-10-30T00:00:00.000+01:00;12.30
9284100000100;2022-10-31T00:00:00.000+01:00;11.21
9284100000100;2022-11-01T00:00:00.000+01:00;11.11
9284100000100;2022-11-02T00:00:00.000+01:00;9.68
9284100000100;2022-11-03T00:00:00.000+01:00;9.21
9284100000100;2022-11-04T00:00:00.000+01:00;9.65
9284100000100;2022-11-05T00:00:00.000+01:00;8.04
9284100000100;2022-11-06T00:00:00.000+01:00;8.15
9284100000100;2022-11-07T00:00:00.000+01:00;8.87
9284100000100;2022-11-08T00:00:00.000+01:00;9.51
9284100000100;2022-11-09T00:00:00.000+01:00;9.84
9284100000100;2022-11-10T00:00:00.000+01:00;9.12
9284100000100;2022-11-11T00:00:00.000+01:00;8.67
9284100000100;2022-11-12T00:00:00.000+01:00;7.60
9284100000100;2022-11-13T00:00:00.000+01:00;7.86
9284100000100;2022-11-14T00:00:00.000+01:00;7.15
