,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
56,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2013-07-08 17:00:00+00:00,990.53,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
57,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2013-07-16 17:00:00+00:00,610.9625,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
58,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2013-07-23 17:00:00+00:00,4884.075,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
59,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-04-05 17:00:00+00:00,171.49800000000002,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
60,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-04-18 17:00:00+00:00,625.9985,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
61,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-05-07 17:00:00+00:00,613.47975,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
62,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-05-18 17:00:00+00:00,587.87725,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
63,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-06-02 17:00:00+00:00,493.59525,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
64,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-06-15 17:00:00+00:00,768.12475,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
65,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-06-21 17:00:00+00:00,1051.36675,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
66,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-06-29 17:00:00+00:00,3116.5660000000003,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
